x_uav,y_uav,z_uav,velocity_x,velocity_y,velocity_z,snr,aoa,aod,wind_speed,wind_direction,battery_level,mission_type,target_next_x,target_next_y,target_next_z,target_next_velocity_x,target_next_velocity_y,target_next_velocity_z,target_optimal_beam_strength,target_energy_consumption,target_flight_stability,target_communication_quality
290.370322,337.804361,76.156714,-0.382629,2.501912,-0.014071,-10.0,96.215013,97.383269,1.099765,183.846186,10.0,0,289.900652,340.274269,76.152029,-0.355296,2.73505,0.025163,0.0,5.253104,0.818705,0.0
290.742266,340.64842,76.345953,0.371944,2.844059,0.189239,-10.0,88.548268,82.16255,5.680209,94.646227,10.0,0,291.04841,343.452702,76.544614,0.561105,2.890098,0.210245,0.0,5.287451,0.632152,0.0
291.280599,344.294716,76.584113,0.538333,3.646296,0.23816,-10.0,88.057319,89.383546,3.095583,186.044007,10.0,0,291.803985,347.975114,76.803479,0.637882,3.756204,0.202082,0.0,5.369351,0.828348,0.0
291.839884,346.979811,76.727953,0.559285,2.685095,0.14384,-10.0,92.541118,94.047435,2.498427,291.210944,10.0,0,292.411035,349.514985,76.89318,0.63992,2.920665,0.228704,0.0,5.274649,0.714422,0.0
292.795015,350.621017,76.884119,0.955131,3.641206,0.156166,-10.0,95.318182,81.831556,1.67133,355.63168,10.0,0,293.884039,354.24441,77.041221,0.94996,3.986087,0.123876,0.0,5.376763,0.578519,0.0
292.162208,352.873202,77.176248,-0.632807,2.252185,0.292129,-10.0,93.506672,91.642346,5.644444,257.681454,10.0,0,291.531605,355.163797,77.445014,-0.468219,1.880704,0.314101,0.0,5.235757,0.654194,0.0
291.108337,355.743213,76.976813,-1.053871,2.870011,-0.199435,-10.0,95.137568,87.266409,2.072154,52.198904,10.0,0,290.142569,358.570222,76.769904,-1.211629,2.735833,-0.168396,0.0,5.306388,0.920179,0.0
291.307604,358.354045,77.14602,0.199267,2.610832,0.169207,-10.0,88.716585,90.469681,9.733522,287.815824,10.0,0,291.471527,360.890519,77.300869,0.416556,2.802084,0.037326,0.0,5.262389,0.588506,0.0
290.94499,361.397724,77.129077,-0.362614,3.043679,-0.016943,-10.0,95.820664,99.305168,2.314634,324.687958,10.0,0,290.566135,364.52911,77.094263,0.093596,3.133047,0.097631,0.0,5.306525,0.901911,0.0
291.191068,364.790413,77.186097,0.246078,3.392689,0.05702,-10.0,94.58843,92.893286,4.703349,268.478435,10.0,0,291.426599,368.11923,77.227994,0.438342,3.184223,-0.039119,0.0,5.340208,0.782195,0.0
290.63744,366.641525,77.173936,-0.553628,1.851112,-0.012161,-10.0,93.071259,87.03828,3.098314,202.930001,10.0,0,290.104841,368.605863,77.143343,-0.538507,1.921428,-0.052131,0.0,5.193217,0.751854,0.0
288.964215,370.228624,77.025877,-1.673225,3.587099,-0.148059,-10.0,94.376149,89.304126,4.960629,124.725363,10.0,0,287.190517,373.813773,76.879708,-1.674004,3.385429,-0.246683,0.0,5.396092,0.614821,0.0
287.487577,373.717071,77.248306,-1.476638,3.488447,0.222429,-10.0,93.630622,86.876943,6.257966,231.841005,10.0,0,285.913648,377.154708,77.480697,-1.270044,3.59394,0.172103,0.0,5.379463,0.545729,0.0
286.450131,376.643933,76.965915,-1.037446,2.926862,-0.282391,-10.0,90.928,96.407211,2.391175,97.150047,10.0,0,285.443578,379.648943,76.635223,-0.939161,3.108006,-0.306831,0.0,5.31181,0.838368,0.0
285.132473,379.104943,77.028645,-1.317658,2.46101,0.06273,-10.0,94.583144,95.734557,7.09215,108.163894,10.0,0,283.81584,381.524678,77.105446,-1.398659,2.767602,0.074519,0.0,5.279226,0.813398,0.0
284.169164,381.465267,76.616821,-0.963309,2.360324,-0.411824,-10.0,97.226885,89.417826,1.510476,118.373409,10.0,0,283.257002,383.748221,76.20498,-0.845467,2.777562,-0.647888,0.0,5.258238,0.635909,0.0
282.33133,382.599907,76.343996,-1.837834,1.13464,-0.272825,-10.0,99.423852,106.941914,1.497397,94.284786,10.0,0,280.499278,383.765704,76.050021,-2.031829,1.261878,-0.29571,0.0,5.217703,0.748959,0.0
280.045788,385.050493,76.06604,-2.285542,2.450586,-0.277956,-10.0,96.054057,101.185062,3.57611,215.838344,10.0,0,277.754472,387.484028,75.790705,-2.239303,2.449013,-0.197358,0.0,5.336249,0.782665,0.0
279.455267,387.026168,75.764678,-0.590521,1.975675,-0.301362,-10.0,96.633171,90.186461,0.993704,266.29853,10.0,0,278.956417,389.036761,75.439591,-0.47968,2.015133,-0.162391,0.0,5.208395,0.860788,0.0
278.029678,389.215811,75.828993,-1.425589,2.189643,0.064315,-10.0,98.1261,90.314962,0.705202,12.833759,10.0,0,276.566583,391.368474,75.885439,-1.283043,2.002977,0.143313,0.0,5.261361,0.833516,0.0
275.73,392.122273,75.569447,-2.299678,2.906462,-0.259546,-10.0,94.327889,88.00544,6.227275,230.425961,10.0,0,273.428594,395.060914,75.329387,-2.107395,3.086754,-0.271848,0.0,5.371529,0.778063,0.0
273.66263,394.026988,75.365826,-2.06737,1.904715,-0.203621,-10.0,99.200595,93.414239,2.519641,114.102563,10.0,0,271.515031,395.965635,75.139902,-1.992909,1.994444,-0.292473,0.0,5.281841,0.783134,0.0
271.169917,396.47433,75.222871,-2.492713,2.447342,-0.142955,-10.0,101.151778,107.35688,4.186901,165.888267,10.0,0,268.715177,398.923151,75.069302,-2.426719,2.515212,-0.109503,0.0,5.349622,0.846309,0.0
268.083616,397.243664,75.06915,-3.086301,0.769334,-0.153721,-10.0,98.934224,106.029969,6.75201,253.707775,10.0,0,265.050965,398.042954,74.9244,-3.015392,1.055199,-0.169584,0.0,5.318446,0.723969,0.0
265.868321,399.53387,74.839188,-2.215295,2.290206,-0.229962,-10.0,94.394842,85.492541,2.169126,325.36833,10.0,0,263.600123,401.737719,74.587541,-2.595763,2.168795,-0.295621,0.0,5.31946,0.807785,0.0
263.051628,401.401277,74.415052,-2.816693,1.867407,-0.424136,-10.0,101.455975,99.323298,2.248124,178.27085,10.0,0,260.245966,403.257502,74.018863,-2.874467,1.79662,-0.429709,0.0,5.3406,0.893304,0.0
259.53118,401.684828,74.465605,-3.520448,0.283551,0.050553,-10.0,104.221853,96.419083,6.491261,198.885952,10.0,0,255.983235,402.131013,74.512035,-3.26565,0.375627,0.003258,0.0,5.353221,0.653619,0.0
256.858286,402.704581,74.423529,-2.672894,1.019753,-0.042076,-10.0,98.836566,91.717654,3.42991,85.506078,10.0,0,254.172935,403.668765,74.381433,-2.671398,1.205531,0.047617,0.0,5.286112,0.546602,0.0
253.096253,404.124186,74.393129,-3.762033,1.419605,-0.0304,-10.0,102.540985,102.40852,1.355031,322.33879,10.0,0,249.371312,405.504572,74.375258,-4.00815,0.997876,-0.201864,0.0,5.402108,0.660576,0.0
250.539513,405.008643,73.849479,-2.55674,0.884457,-0.54365,-10.0,107.526326,109.882508,10.598905,290.046579,10.0,0,248.136506,405.943866,73.265091,-3.106983,0.991039,-0.590046,0.0,5.275948,0.75539,0.0
248.246061,405.810019,74.158441,-2.293452,0.801376,0.308962,-10.0,102.749931,103.597215,3.324335,234.8836,10.0,0,245.923027,406.629884,74.453008,-2.212975,0.487154,0.309872,0.0,5.2449,0.731424,0.0
244.716879,405.23611,74.087165,-3.529182,-0.573909,-0.071276,-10.0,103.624207,97.07867,1.669574,295.578509,10.0,0,241.223776,404.739408,74.04516,-3.766724,-0.322678,-0.08744,0.0,5.357625,0.906606,0.0
241.926677,405.96721,73.674933,-2.790202,0.7311,-0.412232,-10.0,106.097124,102.772661,1.019607,51.516057,10.0,0,239.198463,406.765882,73.277835,-2.935123,0.814902,-0.284185,0.0,5.29137,0.745787,0.0
239.922966,406.867936,73.744402,-2.003711,0.900726,0.069469,-10.0,106.450968,124.171169,4.311794,218.32013,10.0,0,237.906705,407.778894,73.803113,-2.194366,0.889232,0.072741,0.0,5.219795,0.611847,0.0
235.447998,406.547364,73.878405,-4.474968,-0.320572,0.134003,-10.0,111.036099,105.845603,8.62077,65.036316,10.0,0,230.938655,406.27264,74.054249,-4.460237,-0.408372,0.111884,0.0,5.448844,0.773054,0.0
232.324865,406.639613,73.719629,-3.123133,0.092249,-0.158776,-10.0,108.053642,106.35913,1.887823,196.249544,10.0,0,229.187037,406.819862,73.562682,-3.090827,0.130891,-0.228926,0.0,5.312853,0.703468,0.0
228.904824,406.555405,73.956725,-3.420041,-0.084208,0.237096,-10.0,106.941365,102.996718,1.884789,115.270789,10.0,0,225.448742,406.383489,74.198347,-3.553894,0.012519,0.245553,0.0,5.342928,0.720531,0.0
225.250343,406.434295,73.964814,-3.654481,-0.12111,0.008089,-10.0,110.017861,114.715551,1.969224,30.546364,10.0,0,221.582581,406.262793,73.966274,-3.489138,0.049954,0.030286,0.0,5.36565,0.621394,0.0
222.144821,405.759828,74.14185,-3.105522,-0.674467,0.177036,-10.0,111.168047,112.151464,4.711967,2.493128,10.0,0,219.027321,405.100529,74.291516,-3.221195,-0.806104,0.275514,0.0,5.318285,0.678434,0.0
219.506975,404.896744,74.3807,-2.637846,-0.863084,0.23885,-10.0,113.067536,103.275756,6.483543,223.465694,10.0,0,216.847925,403.984875,74.628458,-2.573043,-0.510619,0.318613,0.0,5.278571,0.656817,0.0
216.682837,404.52956,74.044438,-2.824138,-0.367184,-0.336262,-10.0,111.769401,110.156436,2.295124,303.403204,10.0,0,213.872073,404.165884,73.697729,-2.908253,-0.616334,-0.225391,0.0,5.286769,0.807546,0.0
214.054154,402.371008,74.483709,-2.628683,-2.158552,0.439271,-10.0,116.855115,116.108839,6.199364,45.25148,10.0,0,211.352172,400.201704,74.938171,-2.367242,-2.292434,0.218133,0.0,5.342962,0.75825,0.0
211.270567,400.89963,74.839112,-2.783587,-1.471378,0.355403,-10.0,111.059063,116.429627,1.638657,253.392715,10.0,0,208.503734,399.484541,75.203057,-2.857595,-1.36778,0.40045,0.0,5.316854,0.810045,0.0
207.97542,400.277386,74.941897,-3.295147,-0.622244,0.102785,-10.0,114.896143,115.232517,1.935569,173.873245,10.0,0,204.657803,399.629249,75.059831,-3.033438,-0.774901,0.240648,0.0,5.335496,0.773182,0.0
205.062559,398.573958,74.910591,-2.912861,-1.703428,-0.031306,-10.0,114.570431,117.149377,1.304246,59.166775,10.0,0,202.077357,396.771334,74.879496,-3.04944,-1.976755,-0.10364,0.0,5.337452,0.845762,0.0
202.763935,397.423242,75.086503,-2.298624,-1.150716,0.175912,-10.0,116.566801,105.68533,3.11518,324.946337,10.0,0,200.383851,396.214474,75.285571,-2.346334,-0.83678,0.239938,0.0,5.257658,0.674627,0.0
200.428428,396.183186,75.432827,-2.335507,-1.240056,0.346324,-10.0,108.141038,104.266722,0.236788,105.811904,10.0,0,198.037613,394.953119,75.788821,-2.4489,-1.238515,0.326462,0.0,5.266688,0.824373,0.0
196.949466,394.839908,75.597544,-3.478962,-1.343278,0.164717,-10.0,119.759165,126.759845,4.809507,99.683128,10.0,0,193.405816,393.442388,75.784084,-3.222415,-1.615983,0.110576,0.0,5.373292,0.611669,0.0
194.667278,392.658422,75.591513,-2.282188,-2.181486,-0.006031,-10.0,117.262507,112.199736,8.475362,26.52231,10.0,0,192.347801,390.452179,75.581119,-2.306021,-1.997386,-0.082815,0.0,5.31571,0.83077,0.0
192.462236,391.320414,75.887017,-2.205042,-1.338008,0.295504,-10.0,121.464463,125.430967,5.541661,347.120497,10.0,0,190.292219,389.940653,76.198883,-2.022814,-1.339406,0.312224,0.0,5.259611,0.523057,0.0
190.360831,389.648911,76.150492,-2.101405,-1.671503,0.263475,-10.0,127.456787,135.374403,4.653761,329.963653,10.0,0,188.236911,387.966403,76.423076,-1.994271,-1.596667,0.167037,0.0,5.269801,0.693463,0.0
188.421474,387.417428,76.309604,-1.939357,-2.231483,0.159112,-10.0,118.371714,120.369724,2.695862,343.312172,10.0,0,186.514678,385.12263,76.503256,-1.994059,-2.188358,0.170514,0.0,5.296073,0.889193,0.0
186.330003,385.318533,76.704171,-2.091471,-2.098895,0.394567,-10.0,121.314676,117.223412,1.730226,143.514635,10.0,0,184.263988,383.21372,77.131157,-1.922663,-2.12529,0.463615,0.0,5.29892,0.769659,0.0
184.261421,383.130687,76.604324,-2.068582,-2.187846,-0.099847,-10.0,121.401301,123.053178,1.668812,141.208595,10.0,0,182.23904,380.94309,76.462592,-1.653801,-2.304676,-0.131477,0.0,5.301259,0.642237,0.0
182.972927,380.862581,76.410917,-1.288494,-2.268106,-0.193407,-10.0,120.875324,119.447202,2.451495,264.210494,10.0,0,181.725057,378.606195,76.224159,-1.327021,-2.502492,-0.207961,0.0,5.261571,0.715539,0.0
181.265658,377.620269,76.505636,-1.707269,-3.242312,0.094719,-10.0,124.133729,127.334912,1.852589,27.593228,10.0,0,179.509085,374.432636,76.58844,-1.481403,-3.318724,-0.032585,0.0,5.366556,0.652079,0.0
179.947219,374.703242,76.729128,-1.318439,-2.917027,0.223492,-10.0,124.534676,125.24037,6.52471,271.755162,10.0,0,178.661281,371.766838,76.934164,-1.465358,-2.536517,0.353231,0.0,5.320894,0.627018,0.0
178.600679,372.950137,76.811365,-1.34654,-1.753105,0.082237,-10.0,124.061201,125.947813,3.030479,286.865079,10.0,0,177.200018,371.206232,76.94897,-1.511807,-1.547111,0.072672,0.0,5.221208,0.873247,0.0
177.274997,371.365871,76.935562,-1.325682,-1.584266,0.124197,-10.0,127.507347,125.865644,5.250879,120.211877,10.0,0,175.889793,369.777968,77.121785,-1.001018,-1.512357,0.175729,0.0,5.206948,0.793857,0.0
175.736061,369.038654,76.961134,-1.538936,-2.327217,0.025572,-10.0,125.952609,131.497312,8.60781,102.657323,10.0,0,174.227614,366.725799,77.006722,-1.457107,-2.110194,0.311262,0.0,5.279015,0.745854,0.0
175.201879,366.156615,77.16009,-0.534182,-2.882039,0.198956,-10.0,128.592148,127.745272,4.37252,172.720176,10.0,0,174.686553,363.227451,77.332596,-0.429014,-2.76586,0.250061,0.0,5.293787,0.706636,0.0
173.728151,363.150049,77.42548,-1.473728,-3.006566,0.26539,-10.0,127.346954,129.742297,6.081832,7.24832,10.0,0,172.332021,360.146559,77.720201,-1.56496,-2.67288,0.26925,0.0,5.335883,0.748233,0.0
173.068277,359.884809,77.511962,-0.659874,-3.26524,0.086482,-10.0,128.4037,132.487145,3.377748,165.536286,10.0,0,172.406875,356.677653,77.619274,-0.496125,-3.241397,0.037469,0.0,5.333237,0.783583,0.0
173.350036,358.152983,77.899028,0.281759,-1.731826,0.387066,-10.0,124.250661,120.428726,3.447423,77.581031,10.0,0,173.551343,356.44016,78.317125,0.244078,-2.063844,0.407695,0.0,5.179678,0.64255,0.0
173.355397,355.790856,77.903641,0.005361,-2.362127,0.004613,-10.0,126.386733,125.47581,5.599815,310.931427,10.0,0,173.346674,353.482149,77.895933,-0.302892,-2.417527,0.072378,0.0,5.236214,0.598487,0.0
173.411198,352.983665,78.062299,0.055801,-2.807191,0.158658,-10.0,127.144117,122.852405,3.672585,350.955322,10.0,0,173.436561,350.233165,78.183467,0.164342,-2.529851,0.100785,0.0,5.281222,0.891732,0.0
173.060172,350.398253,77.920456,-0.351026,-2.585412,-0.141843,-10.0,127.152061,133.148242,1.221147,282.523862,10.0,0,172.673931,347.696988,77.769569,-0.26252,-2.588051,-0.133795,0.0,5.261299,0.805321,0.0
172.406001,347.767873,77.747011,-0.654171,-2.63038,-0.173445,-10.0,135.575508,143.050572,1.09381,231.321186,10.0,0,171.809651,345.235622,77.600918,-0.603915,-2.455791,-0.21994,0.0,5.271605,0.785587,0.0
172.460415,344.612992,77.988136,0.054414,-3.154881,0.241125,-10.0,135.26788,132.94211,1.428542,156.567785,10.0,0,172.500365,341.4437,78.217061,0.14643,-3.231113,0.282627,0.0,5.316455,0.931389,0.0
172.795927,341.339708,77.948995,0.335512,-3.273284,-0.039141,-10.0,133.049502,140.16161,0.613067,247.168257,10.0,0,173.177714,338.112915,77.930653,0.108784,-3.171096,-0.177645,0.0,5.329067,0.971371,0.0
172.905615,338.557476,77.691164,0.109688,-2.782232,-0.257831,-10.0,131.981913,126.963143,0.714906,41.965824,10.0,0,173.022705,335.81881,77.494455,-0.285576,-2.941936,-0.235537,0.0,5.27963,0.875286,0.0
174.037116,334.872215,77.553015,1.131501,-3.685261,-0.138149,-10.0,132.831296,124.963871,8.710522,174.794362,10.0,0,175.102087,331.126303,77.392891,1.152597,-4.162866,-0.001575,0.0,5.385753,0.676827,0.0
174.266846,331.641665,77.461496,0.22973,-3.23055,-0.091519,-10.0,130.03883,123.97332,3.739564,23.952738,10.0,0,174.485641,328.344211,77.412803,-0.061793,-2.928302,-0.292042,0.0,5.324,0.941515,0.0
175.523842,328.085277,77.286968,1.256996,-3.556388,-0.174528,-10.0,137.178597,141.958419,2.711823,170.546367,10.0,0,176.750976,324.636974,77.106443,1.128402,-3.58729,-0.067082,0.0,5.377603,0.819546,0.0
176.833388,325.383321,77.132405,1.309546,-2.701956,-0.154563,-10.0,130.137183,126.973951,2.617124,10.269597,10.0,0,178.23592,322.673364,76.984672,1.739811,-3.017802,-0.308004,0.0,5.300655,0.675953,0.0
177.861125,322.354486,76.744685,1.027737,-3.028835,-0.38772,-10.0,129.952156,127.882952,6.533611,136.904632,10.0,0,178.890639,319.276676,76.303332,0.871599,-2.709613,-0.487722,0.0,5.322186,0.764029,0.0
178.914763,320.663398,76.527336,1.053638,-1.691088,-0.217349,-10.0,139.65832,142.882968,3.790238,220.006001,10.0,0,179.956997,318.979815,76.320487,0.871916,-1.387208,-0.194937,0.0,5.200429,0.762896,0.0
180.914591,317.995073,76.255943,1.999828,-2.668325,-0.271393,-10.0,134.084422,137.705216,1.242036,162.6237,10.0,0,182.905777,315.321477,75.984688,1.911711,-2.738656,-0.348268,0.0,5.334558,0.808224,0.0
182.759407,315.934625,75.869199,1.844816,-2.060448,-0.386744,-10.0,132.476844,135.50492,1.606017,11.457853,10.0,0,184.553799,313.865917,75.47973,1.994328,-1.825823,-0.38758,0.0,5.279256,0.597253,0.0
185.530426,313.802699,75.629539,2.771019,-2.131926,-0.23966,-10.0,133.955294,137.64753,4.479727,331.379654,10.0,0,188.274088,311.648139,75.373215,2.622097,-2.028124,-0.24341,0.0,5.350444,0.861566,0.0
187.246213,311.766414,75.506656,1.715787,-2.036285,-0.122883,-10.0,138.72599,136.461931,1.225814,183.579285,10.0,0,188.986701,309.645018,75.333297,1.580387,-2.296197,-0.348444,0.0,5.266561,0.844224,0.0
188.986676,309.524493,75.411102,1.740463,-2.241921,-0.095554,-10.0,128.435791,130.256201,4.118433,246.669626,10.0,0,190.826314,307.319465,75.3393,1.881611,-2.135783,-0.047955,0.0,5.283982,0.796791,0.0
190.703893,306.7221,75.296451,1.717217,-2.802393,-0.114651,-10.0,131.996133,126.396619,7.903692,193.239169,10.0,0,192.418231,303.959091,75.200955,1.542423,-3.18951,-0.209498,0.0,5.328868,0.62798,0.0
193.143618,304.589761,75.244494,2.439725,-2.132339,-0.051957,-10.0,139.026354,135.750882,15.291098,99.842597,10.0,0,195.557264,302.399883,75.195891,2.473715,-2.140608,0.131947,0.0,5.324065,0.665501,0.0
195.696035,302.420243,74.97996,2.552417,-2.169518,-0.264534,-10.0,135.789237,135.935474,2.905161,187.308885,10.0,0,198.22838,300.300401,74.702669,2.374808,-1.812932,-0.385057,0.0,5.33603,0.836884,0.0
197.421822,300.346332,74.73929,1.725787,-2.073911,-0.24067,-10.0,136.242435,140.554871,0.647359,312.986472,10.0,0,199.132978,298.322476,74.512153,1.26547,-2.407757,-0.240594,0.0,5.270876,0.93945,0.0
200.171022,298.621089,74.664696,2.7492,-1.725243,-0.074594,-10.0,136.904262,140.505899,6.932713,290.325005,10.0,0,202.831785,296.955699,74.547519,2.599021,-1.68618,-0.077535,0.0,5.324656,0.850901,0.0
202.498967,295.993297,74.507714,2.327945,-2.627792,-0.156982,-10.0,138.861922,139.827249,2.824406,125.094603,10.0,0,204.870067,293.312074,74.361544,2.361623,-2.832612,-0.284728,0.0,5.351415,0.798118,0.0
204.355497,294.767388,74.520282,1.85653,-1.225909,0.012568,-10.0,132.529723,140.417975,1.131776,325.935478,10.0,0,206.208519,293.471746,74.498896,1.725338,-1.048776,0.246627,0.0,5.22248,1.0,0.0
206.838776,292.890905,74.579467,2.483279,-1.876483,0.059185,-10.0,136.437261,133.194454,1.788154,101.495193,10.0,0,209.292864,290.972798,74.613021,2.188963,-1.8041,0.035119,0.0,5.31131,0.647812,0.0
208.944361,291.335219,74.653129,2.105585,-1.555686,0.073662,-10.0,134.643696,137.882238,1.865557,276.664129,10.0,0,210.963326,289.835313,74.683214,2.267917,-1.63755,0.256248,0.0,5.261898,0.831254,0.0
211.259864,291.126125,75.078465,2.315503,-0.209094,0.425336,-10.0,135.090556,139.804907,11.691108,43.709515,10.0,0,213.489328,290.915214,75.51674,2.505235,-0.12346,0.474202,0.0,5.236351,0.643519,0.0
215.39065,290.758503,75.028906,4.130786,-0.367622,-0.049559,-10.0,132.603401,127.305412,5.591113,190.683451,10.0,0,219.574917,290.421035,74.973489,4.121954,-0.338241,0.059931,0.0,5.414741,0.820084,0.0
217.835005,290.14772,74.655095,2.444355,-0.610783,-0.373811,-10.0,132.450186,129.782332,6.31232,338.943809,10.0,0,220.251988,289.531173,74.277572,2.589203,-0.739329,-0.376772,0.0,5.254709,0.870343,0.0
220.808682,288.735832,74.291699,2.973677,-1.411888,-0.363396,-10.0,130.53087,136.44011,5.264749,121.800564,10.0,0,223.777424,287.358355,73.919215,2.815713,-1.159898,-0.230819,0.0,5.331183,0.660918,0.0
224.206072,287.853092,74.381544,3.39739,-0.88274,0.089845,-10.0,131.914241,123.069012,1.326193,140.984044,10.0,0,227.661523,287.013591,74.470149,3.401515,-0.584378,0.226903,0.0,5.351135,0.75387,0.0
227.609547,288.030563,74.606017,3.403475,0.177471,0.224473,-10.0,135.246402,141.726588,5.078669,39.4692,10.0,0,231.022557,288.196996,74.832145,3.3234,0.315776,0.111067,0.0,5.341548,0.687058,0.0
229.613279,287.946183,74.464741,2.003732,-0.08438,-0.141276,-10.0,129.065406,132.290298,9.4856,237.889395,10.0,0,231.689375,287.890656,74.307433,1.917243,-0.335657,-0.110504,0.0,5.201048,0.673963,0.0
231.761109,287.595343,74.256473,2.14783,-0.35084,-0.208268,-10.0,128.07425,132.42675,4.775121,284.954229,10.0,0,233.955082,287.205852,74.047155,2.054822,0.022885,-0.327129,0.0,5.218624,0.944699,0.0
235.128486,287.345518,74.315591,3.367377,-0.249825,0.059118,-10.0,123.584822,127.675421,2.911369,29.471159,10.0,0,238.490451,287.029552,74.418016,3.460775,-0.394039,0.108503,0.0,5.337715,0.580805,0.0
239.183305,287.96849,74.143032,4.054819,0.622972,-0.172559,-10.0,122.88677,126.745812,0.383638,119.254967,10.0,0,243.250472,288.672926,73.958251,3.938757,0.582525,-0.292847,0.0,5.410602,0.862433,0.0
242.15692,287.866666,73.641678,2.973615,-0.101824,-0.501354,-10.0,124.990377,125.715453,1.610882,171.290902,10.0,0,245.115492,287.756744,73.175448,3.193215,-0.104013,-0.299107,0.0,5.30173,0.755573,0.0
245.176966,288.525739,73.470033,3.020046,0.659073,-0.171645,-10.0,118.775943,114.119877,4.757081,285.440675,10.0,0,248.175603,289.11248,73.289622,3.110183,0.775134,-0.254921,0.0,5.309589,0.727198,0.0
247.470286,288.795286,73.552716,2.29332,0.269547,0.082683,-10.0,116.086131,123.89275,1.493743,283.464873,10.0,0,249.702406,289.098762,73.636471,2.534388,0.401646,0.102315,0.0,5.231059,0.739014,0.0
250.165285,288.896451,73.276495,2.694999,0.101165,-0.276221,-10.0,122.090854,114.100933,5.866121,44.225986,10.0,0,252.866949,288.950952,72.996757,2.916971,0.072897,-0.234432,0.0,5.271101,0.865197,0.0
253.142249,288.4181,73.117792,2.976964,-0.478351,-0.158703,-10.0,115.812859,112.226712,5.662675,198.681929,10.0,0,256.19258,287.837216,72.940824,2.903695,-0.506819,-0.059519,0.0,5.301933,0.717273,0.0
256.532415,288.808569,73.478004,3.390166,0.390469,0.360212,-10.0,117.329122,106.817125,2.852941,323.719515,10.0,0,259.897014,289.229449,73.870319,3.253946,0.561906,0.338849,0.0,5.343154,0.781616,0.0
259.340333,289.571816,73.645857,2.807918,0.763247,0.167853,-10.0,108.818594,110.157923,6.110876,276.227471,10.0,0,262.08923,290.302783,73.790301,2.848909,0.570068,0.225468,0.0,5.291464,0.505561,0.0
261.237871,291.133986,73.64655,1.897538,1.56217,0.000693,-10.0,111.653625,102.680569,2.353801,25.240329,10.0,0,263.114227,292.682108,73.649327,1.996509,1.320926,-0.138445,0.0,5.245785,0.835666,0.0
264.823189,291.599278,73.885927,3.585318,0.465292,0.239377,-10.0,105.934813,112.424215,1.642326,139.683931,10.0,0,268.37191,292.118813,74.147123,3.641546,0.501821,0.201639,0.0,5.36233,0.84995,0.0
267.061665,292.426107,73.911121,2.238476,0.826829,0.025194,-10.0,110.19449,109.960198,1.270779,160.435443,10.0,0,269.361874,293.228494,73.930839,1.806086,0.718106,-0.004899,0.0,5.238643,0.891019,0.0
269.438905,294.095999,74.227955,2.37724,1.669892,0.316834,-10.0,114.265661,108.172348,2.269066,228.873949,10.0,0,271.79338,295.732327,74.515598,2.368946,1.707548,0.115107,0.0,5.292236,0.770404,0.0
271.306854,295.289857,74.216005,1.867949,1.193858,-0.01195,-10.0,107.086517,97.8938,2.162865,173.028754,10.0,0,273.135445,296.559171,74.228088,1.833349,0.87249,0.064413,0.0,5.221691,0.869978,0.0
273.262291,296.861203,74.527885,1.955437,1.571346,0.31188,-10.0,105.882557,110.769945,4.817786,116.550154,10.0,0,275.231613,298.41106,74.872892,1.991955,1.53259,0.113109,0.0,5.252787,0.774412,0.0
275.983225,298.731795,74.559194,2.720934,1.870592,0.031309,-10.0,101.293719,98.203833,3.109411,336.873761,10.0,0,278.723582,300.580889,74.624925,2.556719,1.958059,0.07708,0.0,5.330206,0.752241,0.0
278.842716,300.350591,74.303686,2.859491,1.618796,-0.255508,-10.0,99.060993,100.585702,2.223082,56.846518,10.0,0,281.719494,301.900862,74.079072,3.03988,1.522788,-0.132432,0.0,5.329583,0.611608,0.0
280.908776,302.859911,74.468041,2.06606,2.50932,0.164355,-10.0,102.878971,108.647373,7.087896,25.573678,10.0,0,282.950519,305.323922,74.651819,2.380667,2.434913,0.224294,0.0,5.325458,0.851786,0.0
283.076088,304.255758,74.973968,2.167312,1.395847,0.505927,-10.0,91.715836,102.089041,2.619899,204.088031,10.0,0,285.168678,305.670092,75.488993,2.14044,1.276636,0.499124,0.0,5.262709,0.84242,0.0
284.775321,306.845364,75.13503,1.699233,2.589606,0.161062,-10.0,96.883129,103.256727,1.399392,107.109008,10.0,0,286.496863,309.370194,75.292225,1.468256,2.971488,0.122336,0.0,5.310151,0.715901,0.0
286.324932,309.938085,75.088724,1.549611,3.092721,-0.046306,-10.0,97.256238,96.297656,3.568507,185.787977,10.0,0,287.86282,313.088177,75.095185,1.249499,3.09766,0.062328,0.0,5.345953,0.670959,0.0
287.574426,312.068502,75.053758,1.249494,2.130417,-0.034966,-10.0,92.000082,93.861561,0.158134,213.507771,10.0,0,288.86245,314.182812,74.9941,1.14231,2.432037,0.174641,0.0,5.247005,0.631249,0.0
288.326348,314.389341,75.252326,0.751922,2.320839,0.198568,-10.0,92.928296,92.455305,4.763159,69.89873,10.0,0,289.155839,316.646633,75.458463,0.898781,2.041539,0.300456,0.0,5.244767,0.947536,0.0
289.778633,316.776404,75.297847,1.452285,2.387063,0.045521,-10.0,95.929904,90.947122,1.925896,49.378361,10.0,0,291.246866,319.057628,75.367101,1.494894,2.432404,0.161157,0.0,5.279451,0.855925,0.0
